"ChassisID","BoltPattern","Hubbore","HubboreRear","MaxWheelLoad","Nutorbolt","NutBoltThreadType","NutBoltHex","BoltLength","Minboltlength","Maxboltlength","NutBoltTorque","AxleWeightFront","AxleWeightRear","TPMS"
"8159","5x127","70.3","0.00","1285","nut","1/2 UNF","19","","0","0","96","0","0",""
"8160","5x127","70.3","0.00","1285","nut","1/2 UNF","19","","0","0","96","0","0",""
"8163","5x120.65","70.3","","1309","nut","7/16 UNF","19","","","","70","","",""
"8164","5x120.65","70.3","","1309","nut","7/16 UNF","19","","","","70","","",""
"8165","5x101.6","69.1","0.00","1120","nut","1/2 UNF LH/RH","19","","0","0","70","0","0",""
"8166","5x101.6","69.1","0.00","1120","nut","1/2 UNF LH/RH","19","","0","0","70","0","0",""
"8168","5x114.3","71.5","","1585","nut","1/2 UNF","19","","","","100","","",""
"8169","5x114.3","71.5","","1585","nut","1/2 UNF","19","","","","100","","",""
"8170","5x114.3","71.5","","1585","nut","1/2 UNF","19","","","","100","","",""
"8171","5x114.3","71.5","","1585","nut","1/2 UNF","19","","","","100","","",""
"8172","5x114.3","71.5","","1585","nut","1/2 UNF","19","","","","100","","",""
"8173","5x114.3","71.5","","1585","nut","1/2 UNF","19","","","","100","","",""
"8174","5x114.3","71.5","","1585","nut","1/2 UNF","19","","","","100","","",""
"8175","5x114.3","71.5","","1585","nut","1/2 UNF","19","","","","100","","",""
"8176","5x114.3","71.5","","1585","nut","1/2 UNF","19","","","","100","","",""
"8177","5x114.3","71.5","","1585","nut","1/2 UNF","19","","","","100","","",""
"8178","5x114.3","71.5","","1585","nut","1/2 UNF","19","","","","100","","",""
"8179","5x114.3","71.5","","1585","nut","1/2 UNF","19","","","","100","","",""
"8180","5x114.3","71.5","","1585","nut","1/2 UNF","19","","","","100","","",""
"8181","5x114.3","71.5","","1585","nut","1/2 UNF","19","","","","100","","",""
"8182","5x114.3","71.5","","1287","nut","1/2 UNF","19","","","","75","","",""
"8183","5x114.3","71.5","","1287","nut","1/2 UNF","19","","","","75","","",""
"8184","5x114.3","71.5","","1287","nut","1/2 UNF","19","","","","75","","",""
"8185","5x114.3","71.5","","1585","nut","1/2 UNF","19","","","","100","","",""
"8187","5x114.3","71.5","","1585","nut","1/2 UNF","19","","","","100","","",""
"8188","5x114.3","71.5","","1585","nut","1/2 UNF","19","","","","100","","",""
"8189","5x114.3","71.5","","1585","nut","1/2 UNF","19","","","","100","","",""
"8190","5x114.3","71.5","","1585","nut","1/2 UNF","19","","","","100","","",""
"8191","5x127","77.8","","1320","nut","1/2 UNF","19","","","","75","","",""
"8192","5x127","77.8","","1320","nut","1/2 UNF","19","","","","75","","",""
"8193","5x127","77.8","","1320","nut","1/2 UNF","19","","","","75","","",""
"8194","5x127","77.8","","1320","nut","1/2 UNF","19","","","","75","","",""
"8195","5x127","77.8","","1320","nut","1/2 UNF","19","","","","75","","",""
"8196","5x127","77.8","","1320","nut","1/2 UNF","19","","","","75","","",""
"8197","5x127","77.8","","1320","nut","1/2 UNF","19","","","","75","","",""
"8198","5x127","77.8","","1320","nut","1/2 UNF","19","","","","75","","",""
"8199","5x127","77.8","","1320","nut","1/2 UNF","19","","","","75","","",""
"8200","5x120.65","70.3","","1122","nut","7/16 UNF","19","","","","70","","",""
"8201","5x120.65","70.3","","1122","nut","7/16 UNF","19","","","","70","","",""
"8202","5x120.65","70.3","0.00","1122","nut","M12x1.5","19","","0","0","70","0","0",""
"8203","5x120.65","70.3","","1320","nut","7/16 UNF","19","","","","70","","",""
"8204","5x120.65","70.3","","1320","nut","7/16 UNF","19","","","","70","","",""
"8205","5x120.65","70.3","","1287","nut","7/16 UNF","19","","","","100","","",""
"8206","5x120.65","70.3","","1287","nut","7/16 UNF","19","","","","100","","",""
"8207","5x127","77.8","","1320","nut","1/2 UNF","19","","","","75","","",""
"8208","5x127","77.8","","1320","nut","1/2 UNF","19","","","","75","","",""
"8209","5x127","77.8","","1320","nut","1/2 UNF","19","","","","75","","",""
"8210","5x127","77.8","","1320","nut","1/2 UNF","19","","","","75","","",""
"8211","5x120.65","70.3","","1320","nut","7/16 UNF","19","","","","70","","",""
"8212","5x120.65","70.3","","1320","nut","7/16 UNF","19","","","","70","","",""
"8213","5x120.65","70.3","","1309","nut","7/16 UNF","19","","","","70","","",""
"8214","5x112","57.1","","1144","bolt","M14x1.5","17","27.00","26","30","89","","","on"
"8215","5x130","71.5","0.00","1210","nut","M14x1.5","19","","0","0","96","0","0",""
"8217","5x130","71.5","0.00","1210","nut","M14x1.5","19","","0","0","96","0","0",""
"8218","Racing Nut","","0.00","850","nut","0","0","","0","0","430","0","0",""
"8219","5x114.3","70.3","0.00","1150","nut","1/2 UNF","19","","0","0","74","0","0",""
"8220","5x114.3","70.3","0.00","1150","nut","1/2 UNF","19","","0","0","74","0","0",""
"8221","5x114.3","70.3","0.00","1150","nut","1/2 UNF","19","","0","0","74","0","0",""
"8222","5x114.3","70.3","0.00","1150","nut","1/2 UNF","19","","0","0","74","0","0",""
"8223","5x114.3","70.3","0.00","1150","nut","1/2 UNF","19","","0","0","74","0","0",""
"8224","5x114.3","70.3","0.00","1150","nut","1/2 UNF","19","","0","0","74","0","0",""
"8225","5x114.3","70.3","0.00","1150","nut","1/2 UNF","19","","0","0","74","0","0",""
"8226","5x114.3","70.3","0.00","1150","nut","1/2 UNF","19","","0","0","74","0","0",""
"8227","5x114.3","70.3","0.00","1150","nut","1/2 UNF","19","","0","0","74","0","0",""
"8228","5x114.3","70.3","0.00","1150","nut","1/2 UNF","19","","0","0","74","0","0",""
"8229","5x114.3","70.3","0.00","1150","nut","1/2 UNF","19","","0","0","74","0","0",""
"8230","5x114.3","70.3","0.00","1150","nut","1/2 UNF","19","","0","0","74","0","0",""
"8231","4x114.3","60.1","","1133","nut","M12x1.5","21","","","","76","","",""
"8232","4x114.3","60.1","","1133","nut","M12x1.5","21","","","","76","","",""
"8233","4x114.3","60.1","0.00","975","nut","M12x1.5","21","","0","0","76","0","0",""
"8234","4x140","94.5","","953","nut","M12x1.25","19","","","","66","","",""
"8235","5x205","101.6","0.00","1205","nut","1/2 UNF","19","","0","0","95","0","0",""
"8237","4x130","75.1","","1243","bolt","M14x1.5","19","28.00","27","30","81","","",""
"8239","5x205","101.6","0.00","1105","nut","1/2 UNF","19","","0","0","95","0","0",""
"8240","4x130","75.1","","1243","bolt","M14x1.5","19","28.00","27","30","81","","",""
"8241","4x130","75.1","","1243","bolt","M14x1.5","19","28.00","27","30","81","","",""
"8243","5x127","71.5","","1448","nut","M12x1.5","19","","","","100","","","on"
"8245","8x180","117","","3300","nut","M14x1.5","22","","","","140","","","on"
"8246","5x127","78","0.00","1265","nut","1/2 UNF","19","","0","0","74","0","0",""
"8247","6x139.7","78","0.00","1448","nut","7/16 UNF","19","","0","0","74","0","0",""
"8248","6x139.7","78","0.00","1448","nut","7/16 UNF","19","","0","0","74","0","0",""
"8249","6x139.7","78.3","0.00","1448","nut","7/16 UNF","19","","0","0","74","0","0",""
"8250","5x127","78.1","0.00","1448","nut","1/2 UNF","19","","0","0","74","0","0",""
"8251","6x139.7","78","","1448","nut","7/16 UNF","19","","","","70","","",""
"8252","5x120.65","70.3","","1320","nut","1/2 UNF","19","","","","75","","",""
"8253","5x120.65","70.3","","1320","nut","7/16 UNF","19","","","","70","","",""
"8254","5x120.65","70.3","","1320","nut","7/16 UNF","19","","","","70","","",""
"8256","5x114.3","71.5","","1287","nut","1/2 UNF RH/LH","19","","","","115","","",""
"8257","5x114.3","70.6","","1320","nut","1/2 UNF","19","","","","85","","",""
"8258","5x114.3","70.6","","1320","nut","1/2 UNF","19","","","","85","","",""
"8259","5x114.3","71.5","","1287","nut","1/2 UNF","19","","","","75","","",""
"8260","5x120.65","70.3","","1287","nut","7/16 UNF","19","","","","100","","",""
"8262","5x120","72.6","","1496","bolt","M14x1.25","17","28.00","27","30","103","1340","1560","on"
"8263","5x115","70.3","0.00","1022","nut","M12x1.5","19","","0","0","100","0","0","on"
"8264","6x120","67.1","0.00","1400","nut","M14x1.5","21","","0","0","100","1410","1300","on"
"8265","5x120","67.1","","1375","nut","M14x1.5","22","","","","110","","","on"
"8266","6x120","67.1","0.00","1650","nut","M14x1.5","21","","0","0","100","1410","1300","on"
"8267","5x120","64.15","0.00","1078","nut","M14x1.5","22","","0","0","80","0","0","on"
"8268","5x115","70.3","0.00","1364","nut","M12x1.5","19","","0","0","85","0","0","on"
"8269","6x139.7","78.1","0.00","1839","nut","M14x1.5","22","","0","0","140","0","0","on"
"8270","6x139.7","78.1","0.00","1839","nut","M14x1.5","22","","0","0","140","0","0","on"
"8271","6x139.7","78.1","0.00","1839","nut","M14x1.5","22","","0","0","140","0","0","on"
"8272","5x120","72.6","","1419","bolt","M14x1.25","17","28.00","27","30","103","","","on"
"8273","5x120","72.6","","1419","bolt","M14x1.25","17","28.00","27","30","103","","","on"
"8274","5x110","65.1","0.00","1135","nut","M12x1.5","19","","0","0","100","0","0","on"
"8276","4x100","56.1","","803","nut","M12x1.5","21","","","","65 to 80","","","on"
"8277","4x100","54.1","0.00","760","nut","M12x1.5","21","","0","0","81","0","0","on"
"8279","5x120","64.1","0.00","1651","nut","M14x1.5","22","","0","0","94","0","0","on"
"8280","5x108","63.4","","1324","nut","M12x1.5","19","","","","75","","","on"
"8281","5x108","63.4","0.00","1480","bolt","M14x1.5","19","31.00","29","33","103","0","0","on"
"8282","5x100","56.1","","1045","nut","M12x1.25","21","","","","76","","","on"
"8283","5x112","66.6","","1111","bolt","M12x1.5","17","28.00","27","30","96","","","on"
"8284","5x112","57.1","","1133","bolt","M14x1.5","17","28.00","27","30","89","","","on"
"8285","5x120","72.6","","1265","bolt","M14x1.25","17","27.00","26","30","103","","","on"
"8287","5x120","72.6","","1265","bolt","M14x1.25","17","27.00","26","30","103","","","on"
"8288","5x120","72.6","","1265","bolt","M14x1.25","17","27.00","26","30","103","","","on"
"8289","5x114.3","64.1","0.00","1485","nut","M12x1.5","21","","0","0","80","0","0","on"
"8291","5x112","66.6","","1408","bolt","M14x1.5","17","28.00","27","30","88","","","on"
"8292","5x112","66.6","","1276","bolt","M14x1.5","17","28.00","27","30","96","","","on"
"8293","5x112","66.6","","1276","bolt","M14x1.5","17","28.00","27","30","96","","","on"
"8294","5x130","71.5","","1910","bolt","M14x1.5","19","37.00","36","39","118","1440","1600","on"
"8296","5x115","70.3","","1258","nut","M12x1.5","19","","","","100","","","on"
"8297","5x108","63.4","0.00","1470","nut","M14x1.5","19","","0","0","92","0","0","on"
"8298","5x112","66.6","","1067","bolt","M14x1.5","17","28.00","27","30","96","","","on"
"8299","5x112","66.6","","1243","bolt","M12x1.5","17","28.00","27","30","96","","","on"
"8300","5x120.65","70.3","","1069","nut","M12x1.5","19","","","","100","","","on"
"8301","5x115","71.5","0.00","1386","nut","M14x1.5","21","","0","0","130","0","0","on"
"8302","5x115","71.5","0.00","1386","nut","M14x1.5","21","","0","0","130","0","0","on"
"8304","5x114.3","67.1","","1210","bolt","M14x1.5","22","28.00","27","30","74","998","1330","on"
"8306","5x114.3","66.1","","1254","nut","M12x1.25","21","","","","80","","","on"
"8307","5x115","71.5","0.00","1386","nut","M14x1.5","21","","0","0","115","0","0","on"
"8308","5x115","71.5","0.00","1386","nut","M14x1.5","21","","0","0","115","0","0","on"
"8309","5x115","71.5","0.00","1404","nut","M14x1.5","21","","0","0","88","0","0","on"
"8310","5x115","71.5","0.00","1386","nut","M14x1.5","21","","0","0","130","0","0","on"
"8311","5x115","71.5","0.00","1386","nut","M14x1.5","21","","0","0","111","0","0","on"
"8312","5x112","66.6","0.00","1738","bolt","M14x1.5","17","28.00","27","30","80","0","0","on"
"8313","5x112","66.6","0.00","1850","bolt","M14x1.5","17","30.00","29","33","96","0","0","on"
"8314","5x112","66.6","","2200","bolt","M14x1.5","17","30.00","29","33","103","","","on"
"8315","5x114.3","66.1","","1320","nut","M12x1.25","21","","","","83","","","on"
"8316","6x139.7","78","","2255","nut","M12x1.25","21","","","","87 to 108","","","on"
"8318","5x130","71.5","0.00","1034","bolt","M14x1.5","19","29.00","28","33","96","785","945","on"
"8319","5x130","71.5","0.00","1034","bolt","M14x1.5","19","29.00","28","33","96","785","945","on"
"8320","5x130","71.5","0.00","1034","bolt","M14x1.5","19","29.00","28","33","96","785","945","on"
"8321","5x130","71.5","0.00","1034","bolt","M14x1.5","19","29.00","28","33","96","785","945","on"
"8322","5x114.3","56.1","","1221","nut","M12x1.25","19","","","","89","","","on"
"8323","6x139.7","77.8","0.00","1760","nut","M12x1.25","21","","0","0","87 to 108","0","0","on"
"8324","5x130","71.5","","2079","bolt","M14x1.5","19","37.00","36","39","118","","","on"
"8325","5x114.3","68.1","0.00","1320","nut","M14x2.0","22","","0","0","88","0","0","on"
"8326","5x112","66.7","","1723","bolt","M14x1.5","17","30.00","29","33","103","","","on"
"8327","5x105","56.6","","1169","nut","M12x1.5","19","","","","100","","","on"
"8328","5x115","70.3","0.00","1375","nut","M12x1.5","19","","0","0","110","1270","1270","on"
"8329","Racing Nut","","","1312","nut","0","","","","","403","","","on"
"8330","5x110","65.1","0.00","1498","bolt","M12x1.25","19","27.00","27","30","81","0","0","on"
"8331","5x110","65.1","0.00","1498","bolt","M12x1.25","19","27.00","27","30","81","0","0","on"
"8332","5x100","54.1","","1166","nut","M12x1.5","21","","","","76","","","on"
"8333","5x114.3","60.1","","1264","nut","M12x1.5","21","","","","76","","","on"
"8334","5x114.3","60.1","0.00","1496","nut","M12x1.5","21","","0","0","76","0","0","on"
"8335","5x114.3","60.1","","1265","nut","M12x1.5","21","","","","76","","","on"
"8336","5x114.3","60.1","","1265","nut","M12x1.5","21","","","","76","","","on"
"8337","5x114.3","60.1","0.00","1518","nut","M12x1.5","21","","0","0","76","0","0","on"
"8338","5x114.3","60.1","0.00","1518","nut","M12x1.5","21","","0","0","76","0","0","on"
"8339","5x112","66.5","0.00","2079","bolt","M14x1.5","19","37.00","36","39","118","0","0","on"
"8341","5x120","72.6","","1386","bolt","M14x1.25","17","28.00","27","30","103","","","on"
"8342","5x108","63.9","0.00","1133","nut","M14x1.5","22","","0","0","103","0","0","on"
"8343","5x114.3","67.1","","1540","bolt","M14x1.5","21","28.00","27","30","81","1200","1340","on"
"8344","5x112","66.6","","1217","bolt","M14x1.5","17","28.00","27","30","96","","","on"
"8345","5x112","66.6","","1276","bolt","M14x1.5","17","28.00","27","30","96","","","on"
"8346","5x112","66.6","","1276","bolt","M14x1.5","17","28.00","27","30","96","","","on"
"8347","5x112","66.6","","1276","bolt","M14x1.5","17","28.00","27","30","96","","","on"
"8349","5x112","66.6","","1276","bolt","M14x1.5","17","28.00","27","30","96","","","on"
"8350","5x112","66.6","","1276","bolt","M14x1.5","17","28.00","27","30","96","","","on"
"8352","5x112","66.6","","1276","bolt","M14x1.5","17","28.00","27","30","96","","","on"
"8353","5x112","66.6","","1408","bolt","M14x1.5","17","28.00","27","30","88","","","on"
"8354","5x112","66.6","","1529","bolt","M14x1.5","17","28.00","27","30","111","","","on"
"8356","5x112","66.6","","1529","bolt","M14x1.5","17","28.00","27","30","111","","","on"
"8357","5x112","66.6","","1496","bolt","M14x1.5","17","28.00","27","30","111","","","on"
"8358","5x112","66.6","","1496","bolt","M14x1.5","17","28.00","27","30","111","","","on"
"8359","5x112","66.7","0.00","1430","bolt","M14x1.25","17","28.00","27","30","103","0","0","on"
"8360","5x120","72.6","0.00","1430","bolt","M12x1.5","17","28.00","27","30","88","0","0","on"
"8361","5x112","66.6","0.00","2325","bolt","M14x1.5","17","30.00","29","33","103","0","0","on"
"8362","5x112","66.6","","2200","bolt","M14x1.5","17","30.00","29","33","103","","","on"
"8363","5x112","66.6","","2200","bolt","M14x1.5","17","30.00","29","33","103","","","on"
"8364","5x112","66.6","0.00","1408","bolt","M14x1.5","17","28.00","27","30","103","0","0","on"
"8365","5x112","66.6","","1606","bolt","M14x1.5","17","28.00","27","30","111","1360","1460","on"
"8366","5x114.3","60.1","","1342","nut","M12x1.25","19","","","","81","","","on"
"8367","5x120","64.1","0.00","1452","nut","M14x1.5","22","","0","0","80","0","0","on"
"8368","5x120","64.1","0.00","1485","nut","M14x1.5","22","","0","0","80","0","0","on"
"8369","5x114.3","64.1","0.00","1485","nut","M12x1.5","21","","0","0","94","0","0","on"
"8370","4x100","60.1","0.00","726","bolt","M12x1.5","17","28.00","27","29","81","505","660","on"
"8371","4x100","60.1","0.00","726","bolt","M12x1.5","17","28.00","27","29","77","505","660","on"
"8373","6x135","87.1","","930","nut","M14x1.5","21","","","","150","","","on"
"8374","5x114.3","66.1","","1155","nut","M12x1.25","21","","","","83","","","on"
"8375","5x120","72.6","","1419","bolt","M14x1.25","17","28.00","27","30","103","","","on"
"8376","5x120","72.6","","1496","bolt","M14x1.25","17","28.00","27","30","103","1340","1560","on"
"8377","5x114.3","60.1","0.00","1518","nut","M12x1.5","21","","0","0","76","0","0","on"
"8378","5x112","66.6","","1276","bolt","M14x1.5","17","28.00","27","30","96","","","on"
"8379","5x112","66.6","","1276","bolt","M14x1.5","17","28.00","27","30","96","","","on"
"8381","5x112","66.6","","1276","bolt","M14x1.5","17","28.00","27","30","96","","","on"
"8383","5x120","67.1","0.00","1309","nut","M14x1.5","22","","0","0","140","0","0","on"
"8384","5x120","67.1","0.00","1309","nut","M14x1.5","22","","0","0","140","0","0","on"
"8386","5x120","67.1","0.00","1309","nut","M14x1.5","22","","0","0","140","0","0","on"
"8387","5x120","67.1","0.00","1309","nut","M14x1.5","22","","0","0","140","1100","1250","on"
"8388","5x120","67.1","0.00","1309","nut","M14x1.5","22","","0","0","140","0","0","on"
"8389","5x105","56.6","0.00","850","nut","M12x1.5","19","","0","0","86","0","0","on"
"8390","5x114.3","64.1","","1188","nut","M12x1.5","19","","","","80","","","on"
"8391","5x114.3","67.1","","1540","nut","M12x1.5","21","","","","74","","","on"
"8394","5x114.3","67.1","","1232","nut","M12x1.5","21","","","","81","","","on"
"8395","5x112","57.1","","1166","bolt","M14x1.5","17","28.00","27","30","81","","","on"
"8397","5x120","72.6","","1604","bolt","M14x1.25","17","28.00","27","30","80","","","on"
"8398","5x120","72.6","","1723","bolt","M14x1.25","17","30.00","29","33","74","","","on"
"8399","5x120","72.6","","1723","bolt","M14x1.25","17","30.00","29","33","80","","","on"
"8401","5x120","72.6","","1298","bolt","M12x1.5","17","30.00","29","33","81","","","on"
"8402","8x165.1","123.7","0.00","2500","nut","1/2 UNF","22","","0","0","140","0","0",""
"8404","4x100","56.6","","702","bolt","M12x1.5","17","27.00","26","30","74","","","on"
"8405","5x112","66.6","","1276","bolt","M12x1.5","17","28.00","27","30","81","","","on"
"8406","5x112","66.6","0.00","1287","bolt","M14x1.5","17","28.00","27","30","81","0","0","on"
"8407","5x112","66.6","","1210","bolt","M14x1.5","17","28.00","27","30","111","","","on"
"8408","5x112","66.6","0.00","1459","bolt","M14x1.5","17","30.00","29","33","96","0","0","on"
"8409","5x120","72.6","0.00","1650","nut","M14x1.5","22","","0","0","103","1550","1775","on"
"8410","5x114.3","67.1","0.00","1342","nut","M12x1.5","21","","0","0","92","0","0","on"
"8411","5x115","71.5","0.00","1404","nut","M14x1.5","21","","0","0","88","0","0","on"
"8412","5x114.3","64.1","","968","nut","M12x1.5","19","","","","80","","","on"
"8413","5x114.3","67.1","","1562","nut","M12x1.5","21","","","","81","45","55","on"
"8414","5x112","66.5","0.00","1723","bolt","M14x1.25","17","30.00","29","33","96","0","0","on"
"8415","5x114.3","70.6","0.00","794","nut","M14x1.5","21","","0","0","88","0","0","on"
"8416","5x120","72.6","0.00","1298","bolt","M14x1.25","17","28.00","27","30","103","0","0","on"
"8417","5x114.3","66.1","","1254","nut","M12x1.25","21","","","","78","","","on"
"8418","5x130","71.5","","1496","bolt","M14x1.5","19","30.00","29","33","95","1275","1420","on"
"8419","5x130","71.5","0.00","1496","bolt","M14x1.5","19","30.00","29","33","118","1275","1420","on"
"8420","5x108","63.4","","1324","nut","M12x1.5","19","","","","81","","","on"
"8421","5x108","63.4","","1324","nut","M12x1.5","19","","","","81","","","on"
"8423","5x108","63.4","0.00","1155","nut","M12x1.5","19","","0","0","96","1140","1080","on"
"8424","5x108","63.4","0.00","1155","nut","M12x1.5","19","","0","0","96","1155","1080","on"
"8425","5x108","63.4","0.00","1474","nut","M12x1.5","19","","0","0","66","0","0","on"
"8426","5x139.7","108","0.00","1265","nut","M12x1.25","19","","0","0","73","800","1000",""
"8427","5x139.7","108","0.00","1265","nut","M12x1.25","19","","0","0","60","800","1000",""
"8428","4x108","63.4","0.00","935","nut","M12x1.5","19","","0","0","98","0","0","on"
"8430","5x120.65","70.3","0.00","1448","nut","M12x1.5","19","","0","0","95","1134","1225",""
"8431","5x120.65","70.3","0.00","1448","nut","M12x1.5","19","","0","0","80","1134","1225",""
"8432","5x120.65","70.3","","1448","nut","M12x1.5","19","","","","100","1134","1225",""
"8433","5x112","57.1","0.00","1645","bolt","M14x1.5","17","32.00","31","34","133","0","0",""
"8434","5x114.3","71.5","0.00","1547","nut","M12x1.5","19","","0","0","85  to 115","0","0",""
"8435","5x114.3","71.5","0.00","1547","nut","M12x1.5","19","","0","0","100","0","0",""
"8436","5x100","56.1","","1221","nut","M12x1.25","19","","","","74 to 89","","","on"
"8437","8x165.1","117","0.00","2310","nut","M14x1.5","24","","0","0","138","0","0","on"
"8438","5x127","71.5","0.00","1460","nut","1/2 UNF","19","","0","0","95","1259","1452","on"
"8440","5x127","71.5","0.00","1460","nut","1/2 UNF","19","","0","0","95","1259","1452","on"
"8441","5x112","66.5","","1287","bolt","M14x1.5","17","28.00","27","30","89","","","on"
"8442","5x114.3","67.1","","1210","nut","M12x1.5","21","","","","65 to 80","","","on"
"8443","5x114.3","67.1","0.00","1232","nut","M12x1.5","19","","0","0","100","0","0","on"
"8444","6x139.7","78.1","","1839","nut","M14x1.5","22","","","","140","","","on"
"8445","5x110","65.1","0.00","1498","bolt","M12x1.25","19","27.00","27","30","81","0","0","on"
"8446","5x110","65.1","0.00","1498","bolt","M12x1.25","19","27.00","27","30","81","0","0","on"
"8447","5x112","66.7","","1723","bolt","M14x1.5","17","30.00","29","33","103","","","on"
"8448","5x114.3","60.1","","1265","nut","M12x1.5","21","","","","76","","","on"
"8449","5x120","60.1","0.00","1386","nut","M12x1.5","21","","0","0","105","870","910","on"
"8450","5x114.3","66.1","","1265","nut","M12x1.25","21","","","","80","","","on"
"8451","5x115","70.3","0.00","1331","nut","M12x1.5","19","","0","0","100","0","0","on"
"8452","5x112","66.5","","1287","bolt","M14x1.5","17","28.00","27","30","89","","","on"
"8453","5x112","66.5","","1287","bolt","M14x1.5","17","28.00","27","30","89","","","on"
"8455","6x120","67.1","0.00","1386","nut","M14x1.5","22","","0","0","140","0","0","on"
"8456","5x127","71.5","","1844","nut","M14x1.5","22","","","","110","","","on"
"8457","5x120","64.1","","1375","nut","M14x1.5","22","","","","94","","","on"
"8459","4x100","54.1","0.00","759","nut","M12x1.5","22","","0","0","77","0","0","on"
"8460","5x108","63.4","0.00","1320","nut","M12x1.5","19","","0","0","100","0","0","on"
"8462","5x108","63.4","0.00","1470","nut","M14x1.5","19","","0","0","92","0","0","on"
"8463","5x108","63.4","","1298","nut","M12x1.5","19","","","","92","","","on"
"8464","5x108","63.4","","1324","nut","M12x1.5","19","","","","75","","","on"
"8465","5x108","63.4","","1324","nut","M12x1.5","19","","","","81","","","on"
"8466","5x110","65.1","0.00","1232","bolt","M12x1.25","19","28.00","27","32","100","0","0","on"
"8467","5x112","66.7","","1023","bolt","M14x1.25","17","28.00","27","30","103","","","on"
"8470","5x108","63.4","","1430","nut","M14x1.5","21","","","","81","1300","1145","on"
"8472","5x112","66.7","","1723","bolt","M14x1.5","17","30.00","29","33","96","","","on"
"8473","5x112","66.7","","1723","bolt","M14x1.5","17","30.00","29","33","96","","","on"
"8474","5x114.3","67.1","","1144","nut","M12x1.5","21","","","","80","","","on"
"8475","5x112","66.6","0.00","1408","bolt","M14x1.5","17","28.00","27","30","103","0","0","on"
"8477","5x108","63.4","0.00","1480","bolt","M14x1.5","19","31.00","29","33","103","0","0","on"
"8478","5x114.3","64.1","0.00","836","nut","M14x1.5","21","","0","0","129","0","0","on"
"8479","5x120","64.1","0.00","968","nut","M14x1.5","21","","0","0","93","0","0","on"
"8490","5x120","72.6","0.00","1386","bolt","M14x1.25","17","28.00","27","30","103","0","0","on"
"8491","4x108","63.4","0.00","935","nut","M12x1.5","19","","0","0","100","0","0","on"
"8515","5x112","57.1","","1144","bolt","M14x1.5","17","27.00","26","30","89","","","on"
"8524","5x112","66.5","0.00","1397","bolt","M14x1.5","17","28.00","27","30","89","0","0","on"
"8571","5x112","66.5","0.00","1408","bolt","M14x1.5","17","28.00","28","30","103","0","0","on"
"8578","5x114.3","63.9","","1474","nut","1/2 UNF","19","","","","100","","","on"
"8579","5x114.3","63.9","","1474","nut","1/2 UNF","19","","","","100","","","on"
"8585","5x114.3","60.1","","1264","nut","M12x1.5","21","","","","76","","","on"
"8587","5x114.3","67.1","","699","nut","M12x1.5","21","","","","80 to 108","","","on"
"8592","5x112","57.1","","830","bolt","M14x1.5","17","30.00","29","33","96","","","on"
"8593","5x114.3","64.1","","1210","nut","M12x1.5","19","","","","80","","","on"
"8594","5x114.3","64.1","","1210","nut","M12x1.5","19","","","","80","","","on"
"8597","5x120","72.6","0.00","1298","bolt","M14x1.25","17","28.00","27","30","103","0","0","on"
"8598","5x120","72.6","0.00","1298","bolt","M14x1.25","17","28.00","27","30","103","0","0","on"
"8600","5x110","65.1","","1210","bolt","M12x1.25","17","27.00","26","30","85 to 115","","","on"
"8601","5x110","65.1","","1210","bolt","M12x1.25","17","27.00","26","30","85 to 115","","","on"
"8602","5x120","72.6","0.00","1386","bolt","M14x1.25","17","28.00","27","30","103","0","0","on"
"8603","5x127","71.5","","1844","nut","M14x1.5","22","","","","110","","","on"
"8618","4x98","58.1","","913","bolt","M12x1.25","17","26.00","25","28","75","875","810","on"
"8622","5x98","58.1","","1188","bolt","M12x1.25","17","27.00","26","30","89","1050","1080","on"
"8638","6x135","87.1","","1892","nut","M14x2.0","21","","","","150","","","on"
"8641","6x135","87.1","","1892","nut","M14x1.5","21","","","","150","","","on"
"8643","6x135","87.1","","1892","nut","M14x1.5","21","","","","150","","","on"
"8644","6x135","87.1","","1892","nut","M14x1.5","21","","","","150","","","on"
"8652","5x114.3","63.4","","1474","nut","1/2 UNF","19","","","","100","","","on"
"8653","5x114.3","63.4","","1474","nut","1/2 UNF","19","","","","100","","","on"
"8654","5x114.3","63.4","","1474","nut","1/2 UNF","19","","","","100","","","on"
"8655","5x108","63.4","","1320","nut","M12x1.5","19","","","","100","","","on"
"8656","5x108","63.4","","1320","nut","M12x1.5","19","","","","100","","","on"
"8657","5x108","63.4","","1320","nut","M12x1.5","19","","","","100","","","on"
"8658","5x108","63.4","","1320","nut","M12x1.5","19","","","","100","","","on"
"8659","5x108","63.4","0.00","1320","nut","M14x1.5","22","","0","0","100","0","0","on"
"8660","5x108","63.4","0.00","1320","nut","M14x1.5","22","","0","0","100","0","0","on"
"8661","5x108","63.4","","1320","nut","M12x1.5","19","","","","100","","","on"
"8663","5x108","63.4","","1320","nut","M12x1.5","19","","","","100","","","on"
"8664","5x108","63.4","","1320","nut","M12x1.5","19","","","","100","","","on"
"8667","6x120","66.9","0.00","1386","nut","M14x1.5","22","","0","0","140","0","0","on"
"8668","5x108","63.4","0.00","1480","bolt","M14x1.5","19","31.00","29","33","103","0","0","on"
"8669","5x108","63.4","0.00","1480","bolt","M14x1.5","19","31.00","29","33","103","0","0","on"
"8672","6x135","87.1","","1892","nut","M14x1.5","21","","","","150","","","on"
